EIN,"""form_year"":","""fiscalYearEnd"":","""form_type"":","""changeOfAccounting"":","""fs_contributions"":","""fs_program_service_revenue"":","""fs_other"":","""fs_miscellaneous"":","""ngla_revenue"":","""ngla_contrib_revenue"":","""ngla_grant_revenue"":","""ngla_prog_serv_revenue"":","""ngla_invest_revenue"":","""ngla_special_revenue"":","""ngla_sales_revenue"":","""ngla_other_revenue"":","""ngla_expense"":","""ngla_prog_expense"":","""ngla_admin_expense"":","""ngla_fund_expense"":","""ngla_net_gain_loss"":","""quick_ratio"":","""months_of_cash"":","""fringe_rate"":"
04-2161484,2010,2010,"""9""","""""",601769.0,5370909.0,13859.0,18015.0,6004552.0,601769.0,0.0,5370909.0,8645.0,0.0,5214.0,18015.0,6025021.0,5392483.0,602899.0,29639.0,-20469.0,0.8781627319248388,0.8979044775722368,0.1557784467486275
04-2161484,2011,2011,"""9""","""""",207976.0,5391714.0,37576.0,19282.0,5656548.0,207976.0,0.0,5391714.0,7016.0,0.0,30560.0,19282.0,5680967.0,5088525.0,581896.0,10546.0,-24419.0,0.9550854198781151,0.6488395266037725,0.1581879319045778
04-2161484,2012,2012,"""9""","""""",396434.0,5572841.0,51198.0,30191.0,6050664.0,396434.0,0.0,5572841.0,7014.0,0.0,44184.0,30191.0,5858205.0,5227500.0,611402.0,19303.0,192459.0,1.2289325780804508,1.154485196329861,0.15475021324188873
04-2161484,2013,2013,"""9""","""""",373498.0,5529285.0,64974.0,52834.0,6020591.0,373498.0,0.0,5529285.0,8065.0,0.0,56909.0,52834.0,6171760.0,5471188.0,668972.0,31600.0,-151169.0,1.3252233360112438,1.1187989296765004,0.14557549217222435
04-2161484,2014,2014,"""9""","""""",335587.0,5847214.0,52914.0,32503.0,6268218.0,335587.0,0.0,5847214.0,8932.0,0.0,43982.0,32503.0,6602956.0,5856658.0,720437.0,25861.0,-334738.0,1.2209464523429887,0.4384424134940137,0.13468050108889354
04-2161484,2015,2015,"""9""","""""",400685.0,6393440.0,63943.0,132252.0,6990320.0,400685.0,0.0,6393440.0,8878.0,0.0,55065.0,132252.0,7185947.0,6140241.0,977774.0,67932.0,-195627.0,0.9884585405137829,0.6102468643101482,0.14755555465116635
04-2161484,2016,2016,"""9""","""""",819633.0,6948169.0,68253.0,46637.0,7882692.0,819633.0,0.0,6948169.0,9133.0,0.0,59120.0,46637.0,7472329.0,6409823.0,969645.0,92861.0,410363.0,1.380448689152037,1.1051241551778432,0.15786543617903187
04-2161484,2017,2017,"""9""","""""",1195890.0,7185020.0,38497.0,95628.0,8515035.0,452364.0,743526.0,7185020.0,11198.0,0.0,27299.0,95628.0,7786336.0,6557412.0,1158281.0,70643.0,728699.0,1.088999425505167,0.6122189205220311,0.1561716554466348
04-2161484,2018,2018,"""9""","""""",575487.0,7606721.0,148025.0,44376.0,8374609.0,170494.0,404993.0,7606721.0,112619.0,0.0,35406.0,44376.0,8226381.0,7138290.0,1019211.0,68880.0,148228.0,0.6859877406941601,0.31069111881167527,0.15277391855949285
04-2161484,2019,2019,"""9""","""""",223584.0,7798206.0,75137.0,110001.0,8206928.0,172550.0,51034.0,7798206.0,5350.0,0.0,69787.0,110001.0,8190501.0,7073546.0,1084303.0,32652.0,16427.0,0.7920333816373704,0.2880324145747899,0.15722080859123383
23-7335894,2008,2009,"""9""","""""",1143944.0,3028224.0,24281.0,1366.0,4197815.0,83741.0,1060203.0,3028224.0,24281.0,0.0,0.0,1366.0,4293387.0,3468911.0,824476.0,null,-95572.0,0.35762158742722144,2.0623831437515774,0.15879236890270937
23-7335894,2009,2010,"""9""","""""",2130419.0,2917136.0,20366.0,3391.0,5071312.0,13043.0,2117376.0,2917136.0,20366.0,0.0,0.0,3391.0,4634762.0,3664555.0,970207.0,null,436550.0,0.3829117474263479,2.1969540382150834,0.1702213962049353
23-7335894,2010,2011,"""9""","""""",1639455.0,3182432.0,8237.0,14655.0,4844779.0,25821.0,1613634.0,3182432.0,8237.0,0.0,0.0,14655.0,4683839.0,3711186.0,972653.0,0.0,160940.0,0.3634268227130488,2.1219941711102184,0.1827119958803005
23-7335894,2011,2012,"""9""","""""",3638686.0,3384382.0,27866.0,23459.0,7074393.0,1000.0,3637686.0,3384382.0,27866.0,0.0,0.0,23459.0,4702774.0,3693790.0,1008984.0,0.0,2371619.0,0.43006327400893773,2.2129660678214353,0.1681813849481286
23-7335894,2012,2013,"""9""","""""",1330569.0,3710538.0,22263.0,9747.0,5073117.0,0.0,1330569.0,3710538.0,22263.0,0.0,0.0,9747.0,5278524.0,4250275.0,1028249.0,0.0,-205407.0,0.5042048311474905,3.1113147511361903,0.1890229966040079
23-7335894,2013,2014,"""9""","""""",1432774.0,3155364.0,30704.0,3780.0,4622622.0,0.0,1432774.0,3155364.0,30704.0,0.0,0.0,3780.0,5553378.0,4396063.0,1157315.0,0.0,-930756.0,0.3050089543300376,1.8110511196946617,0.17230025081810582
23-7335894,2014,2015,"""9""","""""",1717317.0,4360789.0,13825.0,7579.0,6099510.0,0.0,1717317.0,4360789.0,13825.0,0.0,0.0,7579.0,5829889.0,4626873.0,1203016.0,0.0,269621.0,0.36380545846000123,1.776908165285711,0.1763603307265855
23-7335894,2015,2016,"""9""","""""",2044498.0,4326570.0,16490.0,3231.0,6390789.0,0.0,2044498.0,4326570.0,16490.0,0.0,0.0,3231.0,6233152.0,5087292.0,1145860.0,0.0,157637.0,0.4708388694049345,2.126494166307814,0.1804703220431583
23-7335894,2016,2017,"""9""","""""",2197240.0,4480483.0,16808.0,6047.0,6700578.0,1995070.0,202170.0,4480483.0,16808.0,0.0,0.0,6047.0,6516294.0,5348855.0,1167439.0,0.0,184284.0,0.7129185615337468,2.6735646291421182,0.1963554000686046
23-7335894,2017,2018,"""9""","""""",2355208.0,4789007.0,16801.0,36016.0,7197032.0,234008.0,2121200.0,4789007.0,16801.0,0.0,0.0,36016.0,6987271.0,5812464.0,1174807.0,0.0,209761.0,0.8752157859584213,3.051952406089053,0.22129975267778673
23-7335894,2018,2019,"""9""","""""",2163816.0,5422791.0,17686.0,173429.0,7777722.0,33500.0,2130316.0,5422791.0,17686.0,0.0,0.0,173429.0,7905089.0,6617150.0,1287939.0,0.0,-127367.0,0.8697031197210482,2.2258216710615253,0.23043216408366385
23-7335894,2019,2020,"""9""","""""",2605087.0,6962271.0,22847.0,0.0,9590205.0,51500.0,2553587.0,6962271.0,22847.0,0.0,0.0,0.0,8933675.0,7501458.0,1432217.0,0.0,656530.0,1.2091871963850453,2.6663170233090443,0.22260130603325742
23-7335894,2020,2021,"""9""","""""",4425252.0,6965108.0,22588.0,0.0,11412948.0,4029866.0,395386.0,6965108.0,22588.0,0.0,0.0,0.0,9301352.0,7765309.0,1536043.0,0.0,2111596.0,2.2137791843723074,4.889480847999499,0.23804876167034666
23-7146768,2008,2009,"""9""","""""",2634467.0,3774183.0,15025.0,0.0,6423675.0,3473.0,2630994.0,3774183.0,15025.0,0.0,0.0,0.0,6506987.0,5726314.0,780673.0,0.0,-83312.0,1.7139888981318074,1.1416594543886698,0.3761516305626379
23-7146768,2009,2010,"""9""","""""",2280156.0,3694774.0,33614.0,0.0,6008544.0,164.0,2279992.0,3694774.0,33614.0,0.0,0.0,0.0,5834701.0,5202322.0,632379.0,0.0,173843.0,1.934356617144108,0.7283418636855887,0.3545259230785276
23-7146768,2010,2011,"""9""","""""",1982886.0,3543095.0,6598.0,0.0,5532579.0,0.0,1982886.0,3543095.0,6598.0,0.0,0.0,0.0,5599567.0,4972582.0,626985.0,0.0,-66988.0,1.8612231370810504,0.3811787969317247,0.3795360944238189
23-7146768,2011,2012,"""9""","""""",1655609.0,2901158.0,2510.0,0.0,4559277.0,132841.0,1522768.0,2901158.0,2510.0,0.0,0.0,0.0,5092755.0,4425820.0,666935.0,0.0,-533478.0,2.426116921403127,0.21709997840115128,0.3202976636193903
23-7146768,2012,2013,"""9""","""""",1374855.0,2464475.0,15061.0,0.0,3854391.0,5099.0,1369756.0,2464475.0,15061.0,0.0,0.0,0.0,4203762.0,3616186.0,587576.0,0.0,-349371.0,1.7616147320369446,1.166944617628333,0.22469982775823444
23-7146768,2013,2014,"""9""","""""",1530510.0,2353121.0,40944.0,0.0,3924575.0,158283.0,1372227.0,2353121.0,40944.0,0.0,0.0,0.0,4166002.0,3610434.0,555568.0,0.0,-241427.0,1.5892302043813487,0.9257468379075089,0.2112802152469459
23-7146768,2014,2015,"""9""","""""",1595286.0,2624991.0,804.0,0.0,4221081.0,102960.0,1492326.0,2624991.0,804.0,0.0,0.0,0.0,4207884.0,3621645.0,586239.0,0.0,13197.0,1.7597368657809842,1.2152438208377514,0.20902611613904556
23-7146768,2015,2016,"""9""","""""",1694028.0,2560076.0,1278.0,0.0,4255382.0,5040.0,1688988.0,2560076.0,1278.0,0.0,0.0,0.0,4020962.0,3478244.0,542718.0,0.0,234420.0,2.484340100855914,1.733341390116316,0.21606165773532407
23-7146768,2016,2017,"""9""","""""",2142724.0,2690890.0,-162683.0,0.0,4670931.0,7287.0,2135437.0,2690890.0,-162683.0,0.0,0.0,0.0,4464051.0,3901640.0,562411.0,0.0,206880.0,3.3047532264830997,3.0279541706199717,0.21428837734175285
23-7146768,2017,2018,"""9""","""coa""",1884331.0,2454291.0,5331.0,0.0,4343953.0,3543.0,1880788.0,2454291.0,5331.0,0.0,0.0,0.0,4186394.0,3694577.0,491817.0,0.0,157559.0,3.518198562401413,4.522707210938727,0.20638919369438768
23-7146768,2019,2019,"""9""","""""",1864633.0,3049133.0,13995.0,0.0,4927761.0,2808.0,1861825.0,3049133.0,13995.0,0.0,0.0,0.0,4526046.0,4030208.0,495838.0,0.0,401715.0,5.108023618485274,4.947998980771343,0.19316329746764702
23-7146768,2020,2020,"""9""","""""",2359728.0,2588465.0,25828.0,0.0,4974021.0,3072.0,2356656.0,2588465.0,25828.0,0.0,0.0,0.0,4823168.0,4287013.0,536155.0,0.0,150853.0,2.1746744168935326,7.357397377826849,0.2194293313865011
01-6012835,2008,2008,"""9""","""""",478755.0,589777.0,72718.0,0.0,1141250.0,246473.0,232282.0,589777.0,72718.0,0.0,0.0,0.0,1124501.0,825182.0,291468.0,7851.0,16749.0,22.557835071655592,4.600044271716258,0.2617932292888236
01-6012835,2009,2009,"""9""","""""",537584.0,603491.0,80773.0,0.0,1221848.0,196828.0,340756.0,603491.0,80773.0,0.0,0.0,0.0,1197894.0,869324.0,319773.0,8797.0,23954.0,16.89770530252607,5.1099527681532395,0.2811050046019764
01-6012835,2010,2010,"""9""","""""",677256.0,674876.0,48862.0,0.0,1400994.0,177332.0,499924.0,674876.0,48862.0,0.0,0.0,0.0,1376346.0,1019504.0,349835.0,7007.0,24648.0,15.152508717891147,1.9139793444641189,0.2726949898998551
01-6012835,2011,2011,"""9""","""""",568089.0,656151.0,69041.0,0.0,1293281.0,184471.0,383618.0,656151.0,69041.0,0.0,0.0,0.0,1506685.0,968244.0,532015.0,6426.0,-213404.0,13.890825858081165,0.9000743446711802,0.282303452768975
01-6012835,2012,2012,"""9""","""""",649682.0,768946.0,45389.0,0.0,1464017.0,212247.0,437435.0,768946.0,45389.0,0.0,0.0,0.0,1675964.0,1206480.0,460890.0,8594.0,-211947.0,11.414748059852307,0.492650607481853,0.30329730950965184
01-6012835,2013,2013,"""9""","""""",577667.0,964736.0,48529.0,0.0,1590932.0,188752.0,388915.0,964736.0,48529.0,0.0,0.0,0.0,1584689.0,1113279.0,463355.0,8055.0,6243.0,10.420083141505676,1.085404500196731,0.21280707334139048
01-6012835,2014,2014,"""9""","""""",824309.0,943846.0,72912.0,0.0,1841067.0,248237.0,576072.0,943846.0,72912.0,0.0,0.0,0.0,1725190.0,1290057.0,425872.0,9261.0,115877.0,16.88752596003516,1.4537545109678551,0.2158890367419202
01-6012835,2015,2015,"""9""","""""",1080343.0,1133865.0,74716.0,0.0,2288924.0,281302.0,799041.0,1133865.0,74716.0,0.0,0.0,0.0,1867723.0,1353346.0,504527.0,9850.0,421201.0,25.54337860140011,1.6667048951064154,0.19572700729483467
01-6012835,2016,2016,"""9""","""""",1326156.0,1206595.0,289967.0,0.0,2822718.0,280425.0,1045731.0,1206595.0,289967.0,0.0,0.0,0.0,2192784.0,1515930.0,665348.0,11506.0,629934.0,28.319772381498094,2.539200869781266,0.20028312456564035
01-6012835,2017,2017,"""9""","""""",1951778.0,1062905.0,117510.0,0.0,3132193.0,925112.0,1026666.0,1062905.0,117510.0,0.0,0.0,0.0,2285786.0,1450121.0,827886.0,7779.0,846407.0,27.502315419299805,2.0550493973766972,0.2389345957622834
01-6012835,2018,2018,"""9""","""""",1561635.0,1223822.0,199391.0,0.0,2984848.0,488189.0,1073446.0,1223822.0,199391.0,0.0,0.0,0.0,2660370.0,1765705.0,888078.0,6587.0,324478.0,7.744859411734735,1.6014393862877787,0.2485099399661141
01-6012835,2019,2019,"""9""","""""",1366011.0,1285515.0,161827.0,0.0,2813353.0,219021.0,1146990.0,1285515.0,161827.0,0.0,0.0,0.0,2852066.0,1749777.0,1095695.0,6594.0,-38713.0,8.036675467498746,1.3367128690869698,0.24804992299262224
01-6023664,2008,2008,"""9""","""""",2476705.0,13321639.0,-39462.0,0.0,15758882.0,140103.0,2336602.0,13321639.0,-39462.0,0.0,0.0,0.0,16249728.0,14378338.0,1822413.0,48977.0,-490846.0,1.2702402733341456,0.6026700638917523,0.2487912926563657
01-6023664,2009,2009,"""9""","""""",2960544.0,14561071.0,-14404.0,0.0,17507211.0,360057.0,2600487.0,14561071.0,-14404.0,0.0,0.0,0.0,17241132.0,14483912.0,2657885.0,99335.0,266079.0,1.7765350878822994,0.48484163415396625,0.20193772841706278
01-6023664,2010,2010,"""9""","""""",3036700.0,15227555.0,72678.0,0.0,18336933.0,162431.0,2874269.0,15227555.0,72678.0,0.0,0.0,0.0,17677313.0,15095968.0,2510572.0,70773.0,659620.0,2.1657486965376935,0.8225843649217941,0.19851324250728516
01-6023664,2011,2011,"""9""","""""",3361644.0,15881399.0,35238.0,0.0,19278281.0,122825.0,3238819.0,15881399.0,35238.0,0.0,0.0,0.0,17730406.0,14462724.0,3223582.0,44100.0,1547875.0,2.3312483247836484,1.1464433717921891,0.2140058596271391
01-6023664,2012,2012,"""9""","""""",2997343.0,12530957.0,25462.0,0.0,15553762.0,192622.0,2804721.0,12530957.0,25462.0,0.0,0.0,0.0,14732277.0,10827590.0,3861991.0,42696.0,821485.0,3.1991560711139595,2.089165722377354,0.20786992830491366
01-6023664,2013,2013,"""9""","""""",2745892.0,13032039.0,169022.0,0.0,15946953.0,60013.0,2685879.0,13032039.0,169022.0,0.0,0.0,0.0,15182689.0,11973389.0,3165458.0,43842.0,764264.0,3.3733874927465073,2.125984318784089,0.22307412041120647
01-6023664,2014,2014,"""9""","""""",3266283.0,14965639.0,83755.0,0.0,18315677.0,160955.0,3105328.0,14965639.0,83755.0,0.0,0.0,0.0,16846724.0,12846282.0,3954803.0,45639.0,1468953.0,4.131020405164614,2.989727632165436,0.22440542142414968
01-6023664,2015,2015,"""9""","""""",3675063.0,16217264.0,29152.0,0.0,19921479.0,81166.0,3593897.0,16217264.0,29152.0,0.0,0.0,0.0,18221760.0,13941817.0,4235182.0,44761.0,1699719.0,5.3371041413384495,3.499544150841879,0.24459915717914454
01-6023664,2016,2016,"""9""","""""",4129613.0,16996629.0,-566.0,0.0,21125676.0,192668.0,3936945.0,16996629.0,-566.0,0.0,0.0,0.0,19703485.0,14988121.0,4670606.0,44758.0,1422191.0,5.008194060521646,4.35495184234829,0.2468700741753567
01-6023664,2017,2017,"""9""","""""",4254420.0,18111160.0,56177.0,0.0,22421757.0,56386.0,4198034.0,18111160.0,56177.0,0.0,0.0,0.0,20715896.0,15925202.0,4750067.0,40627.0,1705861.0,5.358508042663865,4.378464639999528,0.26300627046388514
01-6023664,2018,2018,"""9""","""""",4472934.0,18192435.0,117716.0,0.0,22783085.0,187719.0,4285215.0,18192435.0,117716.0,0.0,0.0,0.0,21544809.0,16521659.0,4985005.0,38145.0,1238276.0,6.093447875011405,4.746094560789851,0.2751351516677061
01-6023664,2019,2019,"""9""","""""",4779575.0,21148807.0,128584.0,0.0,26056966.0,187737.0,4591838.0,21148807.0,128584.0,0.0,0.0,0.0,23194968.0,18051497.0,5105010.0,38461.0,2861998.0,7.4106771896867825,6.27915268181268,0.2682585030490609
01-6023664,2020,2020,"""9""","""""",6534237.0,21118628.0,116535.0,0.0,27769400.0,456710.0,6077527.0,21118628.0,116535.0,0.0,0.0,0.0,24859953.0,19165746.0,5654132.0,40075.0,2909447.0,5.41056959296819,7.666529081362038,0.2643045450787786
05-0258811,2008,2009,"""9""","""""",2404205.0,7050574.0,-16065.0,0.0,9438714.0,352467.0,2051738.0,7050574.0,-11621.0,-4444.0,0.0,0.0,7740489.0,6364301.0,1376188.0,0.0,1698225.0,0.36185440949863334,1.5046305736104038,0.15232857340440561
05-0258811,2009,2010,"""9""","""""",1852784.0,8282855.0,-45400.0,0.0,10090239.0,202670.0,1650114.0,8282855.0,-43049.0,-2351.0,0.0,0.0,9476322.0,7942747.0,1533575.0,0.0,613917.0,0.49438825486599847,1.9448752896572532,0.16830206049615673
05-0258811,2010,2011,"""9""","""""",2158156.0,7673082.0,-48937.0,0.0,9782301.0,521655.0,1636501.0,7673082.0,-48937.0,0.0,0.0,0.0,9685009.0,7709465.0,1975544.0,0.0,97292.0,0.43488655947770727,1.836325038762609,0.16709333025334858
05-0258811,2011,2012,"""9""","""""",2528176.0,8083680.0,-44574.0,0.0,10567282.0,356725.0,2171451.0,8083680.0,-44574.0,0.0,0.0,0.0,10015988.0,8244062.0,1771926.0,0.0,551294.0,0.4940731129593468,2.235365252804565,0.16799097682557954
05-0258811,2012,2013,"""9""","""""",1859655.0,9208124.0,-54123.0,0.0,11013656.0,323587.0,1536068.0,9208124.0,-54123.0,0.0,0.0,0.0,10355215.0,8578232.0,1776983.0,0.0,658441.0,0.7313019279606159,3.530838974947117,0.17587239356953402
05-0258811,2013,2014,"""9""","""""",1778802.0,9176931.0,-27355.0,0.0,10928378.0,217466.0,1561336.0,9176931.0,-27355.0,0.0,0.0,0.0,10672177.0,8836436.0,1835741.0,0.0,256201.0,0.8055524172034589,2.7871045540530006,0.1685669544874254
05-0258811,2014,2015,"""9""","""""",2043923.0,10447627.0,-19128.0,0.0,12472422.0,176489.0,1867434.0,10447627.0,-19128.0,0.0,0.0,0.0,11757182.0,9820563.0,1936619.0,0.0,715240.0,0.8852701045926156,3.045369543531646,0.18010656482474474
05-0258811,2015,2016,"""9""","""""",2403175.0,11417582.0,-39692.0,0.0,13781065.0,96648.0,2306527.0,11417582.0,-39692.0,0.0,0.0,0.0,13051957.0,10988642.0,2063315.0,0.0,729108.0,1.0183628682751742,4.004073692747233,0.18152358271305577
05-0258811,2016,2017,"""9""","""""",2745837.0,11516041.0,66802.0,0.0,14328680.0,160110.0,2585727.0,11516041.0,66802.0,0.0,0.0,0.0,13771880.0,11716918.0,2054962.0,0.0,556800.0,1.0184135758308264,3.4559061716367623,0.170894338526555
05-0258811,2017,2018,"""9""","""""",2778423.0,11865263.0,43771.0,0.0,14687457.0,62389.0,2716034.0,11865263.0,43771.0,0.0,0.0,0.0,14317531.0,12074914.0,2242617.0,0.0,369926.0,1.2118960071362803,3.418191380341762,0.1873750272732167
05-0258811,2018,2019,"""9""","""""",3222723.0,12040002.0,61471.0,0.0,15324196.0,372740.0,2849983.0,12040002.0,64818.0,-3347.0,0.0,0.0,14807559.0,12460997.0,2346562.0,0.0,516637.0,1.3948221879447067,3.5806705113673263,0.18642909903279878
05-0258811,2019,2020,"""9""","""""",3938687.0,15161821.0,89667.0,0.0,19190175.0,327890.0,3610797.0,15161821.0,89667.0,0.0,0.0,0.0,17131257.0,14595066.0,2536191.0,0.0,2058918.0,1.5631778938564012,5.175332636858534,0.20577123091608182
01-0452749,2008,2009,"""9""","""""",743025.0,1343394.0,24748.0,0.0,2111167.0,0.0,743025.0,1343394.0,24748.0,0.0,0.0,0.0,2057214.0,1600119.0,457095.0,null,53953.0,1.7881731389229778,5.173305256526545,0.2122659385371129
01-0452749,2009,2010,"""9""","""""",1462661.0,1363036.0,23768.0,0.0,2849465.0,0.0,1462661.0,1363036.0,23768.0,0.0,0.0,0.0,2490926.0,2113906.0,377020.0,null,358539.0,1.795845414735768,4.106829347800778,0.21500033267971555
01-0452749,2010,2011,"""9""","""""",1097779.0,1541020.0,21495.0,0.0,2660294.0,0.0,1097779.0,1541020.0,21495.0,0.0,0.0,0.0,2493870.0,2064197.0,429673.0,0.0,166424.0,2.1213693999212744,4.558409219405983,0.23710206994032537
01-0452749,2011,2012,"""9""","""""",1092880.0,1654390.0,18603.0,0.0,2765873.0,0.0,1092880.0,1654390.0,18603.0,0.0,0.0,0.0,2631753.0,2173705.0,458048.0,0.0,134120.0,2.3097583880870314,4.8121406966114275,0.2529155977776702
01-0452749,2012,2013,"""9""","""""",1193335.0,1843764.0,5798.0,0.0,3042897.0,0.0,1193335.0,1843764.0,5798.0,0.0,0.0,0.0,2982041.0,2421672.0,560369.0,0.0,60856.0,1.6819554485061932,4.26500662737198,0.2574199062573013
01-0452749,2013,2014,"""9""","""""",1164648.0,1904725.0,8645.0,0.0,3078018.0,0.0,1164648.0,1904725.0,8645.0,0.0,0.0,0.0,3042416.0,2475169.0,567247.0,0.0,35602.0,1.8088319882512118,4.310325382732639,0.2663744251271931
01-0452749,2014,2015,"""9""","""""",1462513.0,1939739.0,10193.0,0.0,3412445.0,0.0,1462513.0,1939739.0,10193.0,0.0,0.0,0.0,3404095.0,2620523.0,783572.0,0.0,8350.0,1.880959599471525,4.172725058084351,0.26346438823303026
01-0452749,2015,2016,"""9""","""""",1862491.0,3230339.0,12454.0,0.0,5105284.0,0.0,1862491.0,3230339.0,12454.0,0.0,0.0,0.0,4387238.0,3557888.0,829350.0,0.0,718046.0,1.45639518127846,5.042867784279688,0.2497908328245483
01-0452749,2016,2017,"""9""","""""",1672062.0,3679567.0,14691.0,0.0,5366320.0,0.0,1672062.0,3679567.0,14691.0,0.0,0.0,0.0,5206941.0,4333885.0,873056.0,0.0,159379.0,1.1042869516965095,3.2154153340032927,0.26966554990565905
01-0452749,2017,2018,"""9""","""""",2804697.0,3920063.0,11710.0,0.0,6736470.0,0.0,2804697.0,3920063.0,11710.0,0.0,0.0,0.0,5639978.0,4508289.0,1131689.0,0.0,1096492.0,0.4921810353049951,1.8092927310565259,0.2629045964791262
01-0452749,2018,2019,"""9""","""""",2182533.0,4651502.0,6335.0,0.0,6840370.0,1300.0,2181233.0,4651502.0,6335.0,0.0,0.0,0.0,6786959.0,5060581.0,1726378.0,0.0,53411.0,0.44853991775446395,1.6448839913792628,0.28054287635682346
01-0452749,2019,2020,"""9""","""""",2447251.0,5767299.0,5367.0,0.0,8219917.0,18632.0,2428619.0,5767299.0,5367.0,0.0,0.0,0.0,7884376.0,6313894.0,1570482.0,0.0,335541.0,0.6963998507274409,3.722245155033029,0.2824377812265054
01-0452749,2020,2021,"""9""","""""",4208911.0,6151930.0,4288.0,0.0,10365129.0,781939.0,3426972.0,6151930.0,4288.0,0.0,0.0,0.0,8294128.0,6811295.0,1482833.0,0.0,2071001.0,1.2909224873485072,4.694988862797109,0.2745656529038962
01-0354589,2008,2009,"""9""","""""",572046.0,2677877.0,16920.0,19128.0,3285971.0,7913.0,564133.0,2677877.0,16920.0,0.0,0.0,19128.0,3487714.0,2971251.0,516463.0,null,-201743.0,1.6534922445308895,0.9065954790035738,0.25498385695422077
01-0354589,2009,2010,"""9""","""""",1050501.0,2907106.0,17077.0,18526.0,3993210.0,9350.0,1041151.0,2907106.0,17077.0,0.0,0.0,18526.0,3464730.0,2844035.0,620695.0,null,528480.0,2.169148751506966,0.8544347950442155,0.2269908203284886
01-0354589,2010,2011,"""9""","""""",730209.0,2872370.0,27937.0,8458.0,3638974.0,220.0,729989.0,2872370.0,27937.0,0.0,0.0,8458.0,3874422.0,3113214.0,761208.0,0.0,-235448.0,2.283475012079577,0.34621336035396744,0.21446863185442333
01-0354589,2011,2012,"""9""","""""",825205.0,2973677.0,28165.0,12467.0,3839514.0,6420.0,818785.0,2973677.0,28165.0,0.0,0.0,12467.0,3790503.0,3080397.0,710106.0,0.0,49011.0,2.0251048873549387,0.4719962618740631,0.2187695004028331
01-0354589,2012,2013,"""9""","""""",642784.0,2630504.0,136300.0,11560.0,3421148.0,2530.0,640254.0,2630504.0,136300.0,0.0,0.0,11560.0,3472903.0,2787832.0,685071.0,0.0,-51755.0,2.2075006511259287,0.8038579651879667,0.23809267842892406
01-0354589,2013,2014,"""9""","""""",733707.0,2603728.0,159386.0,0.0,3496821.0,14327.0,719380.0,2603728.0,159386.0,0.0,0.0,0.0,3661459.0,2987400.0,674059.0,0.0,-164638.0,2.150299121175479,0.4356691319665086,0.23459912285792742
01-0354589,2014,2015,"""9""","""""",1240764.0,2542121.0,20712.0,0.0,3803597.0,125218.0,1115546.0,2542121.0,20712.0,0.0,0.0,0.0,4088008.0,3325428.0,762580.0,0.0,-284411.0,2.1157583152879136,0.6401861871949246,0.22062691917893176
